match_id,year,round,match_date,venue,crowd,home_team,away_team,home_score,away_score,match_margin,match_result,home_win_rate_last3,home_win_rate_last5,home_win_rate_last10,home_avg_score_for_last5,home_avg_score_against_last5,home_win_streak,home_rest_days,home_ladder_pts_cum_pre,home_ladder_rank_pre,home_h2h_win_rate_prior,home_h2h_games_played_prior,home_venue_games_prior,home_venue_win_rate_prior,away_win_rate_last3,away_win_rate_last5,away_win_rate_last10,away_avg_score_for_last5,away_avg_score_against_last5,away_win_streak,away_rest_days,away_ladder_pts_cum_pre,away_ladder_rank_pre,away_h2h_win_rate_prior,away_h2h_games_played_prior,away_venue_games_prior,away_venue_win_rate_prior
1992-08-28__Sydney Cricket Ground__Richmond Tigers__Sydney Swans,1992,24,1992-08-28,Sydney Cricket Ground,7466.0,Sydney Swans,Richmond Tigers,95,125,-30,Away Win,0.0,0.0,0.0,85.0,124.2,0.0,6.0,14.0,2.0,0.4375,16,106,0.5,0.0,0.0,0.1,79.2,144.0,0.0,6.0,16.0,1.0,0.5625,16,9,0.5555555555555556
1992-08-29__Melbourne Cricket Ground__Hawthorn Hawks__Melbourne Demons,1992,24,1992-08-29,Melbourne Cricket Ground,42549.0,Melbourne Demons,Hawthorn Hawks,130,149,-19,Away Win,0.3333333333333333,0.6,0.5,107.0,89.4,0.0,6.0,30.0,8.0,0.3,20,108,0.5277777777777778,1.0,0.8,0.7,131.2,86.2,3.0,14.0,52.0,4.0,0.7222222222222222,18,33,0.7575757575757576
1992-08-29__Western Oval__Brisbane Bears__Western Bulldogs,1992,24,1992-08-29,Western Oval,15390.0,Western Bulldogs,Brisbane Bears,131,74,57,Home Win,0.6666666666666666,0.6,0.6,87.8,82.8,1.0,6.0,60.0,1.0,0.8571428571428571,7,86,0.6395348837209303,0.3333333333333333,0.4,0.2,86.6,118.0,1.0,7.0,18.0,10.0,0.2,10,4,0.0
1992-08-29__Waverley Park__Essendon Bombers__Geelong Cats,1992,24,1992-08-29,Waverley Park,42968.0,Geelong Cats,Essendon Bombers,110,64,46,Home Win,0.6666666666666666,0.6,0.7,118.2,94.8,0.0,6.0,60.0,1.0,0.47058823529411764,17,35,0.42857142857142855,0.6666666666666666,0.6,0.7,95.0,108.2,2.0,7.0,48.0,5.0,0.5384615384615384,13,48,0.5625
1992-08-29__Victoria Park__Adelaide Crows__Collingwood Magpies,1992,24,1992-08-29,Victoria Park,28990.0,Collingwood Magpies,Adelaide Crows,87,82,5,Home Win,0.6666666666666666,0.6,0.8,89.2,86.0,2.0,7.0,60.0,1.0,1.0,1,73,0.7123287671232876,1.0,1.0,0.6,133.4,66.4,5.0,6.0,44.0,6.0,0.0,2,1,0.0
1992-08-30__Domain Stadium__Carlton Blues__West Coast Eagles,1992,24,1992-08-30,Domain Stadium,40441.0,West Coast Eagles,Carlton Blues,120,87,33,Home Win,0.6666666666666666,0.8,0.8,103.0,69.0,0.0,7.0,58.0,1.0,0.5,8,39,0.7435897435897436,0.6666666666666666,0.8,0.7,118.2,94.8,0.0,8.0,56.0,2.0,0.42857142857142855,7,2,0.5
1992-09-05__Waverley Park__Collingwood Magpies__St Kilda Saints,1992,EF,1992-09-05,Waverley Park,74253.0,St Kilda Saints,Collingwood Magpies,91,83,8,Home Win,0.3333333333333333,0.6,0.6,90.8,79.4,1.0,13.0,56.0,2.0,0.14285714285714285,14,38,0.2894736842105263,1.0,0.6,0.8,90.0,90.2,3.0,7.0,64.0,1.0,0.9375,16,58,0.4827586206896552
1992-09-06__Domain Stadium__Hawthorn Hawks__West Coast Eagles,1992,EF,1992-09-06,Domain Stadium,40237.0,West Coast Eagles,Hawthorn Hawks,100,87,13,Home Win,0.6666666666666666,0.8,0.8,107.8,71.0,1.0,7.0,62.0,3.0,0.5555555555555556,9,40,0.75,1.0,0.8,0.7,134.4,93.0,4.0,8.0,56.0,4.0,0.5,10,5,0.6
1992-09-12__Waverley Park__St Kilda Saints__Western Bulldogs,1992,SF,1992-09-12,Waverley Park,59512.0,Western Bulldogs,St Kilda Saints,119,90,29,Home Win,0.6666666666666666,0.6,0.6,100.2,102.0,0.0,6.0,64.0,1.0,0.7647058823529411,17,33,0.5151515151515151,0.6666666666666666,0.6,0.6,83.0,85.0,2.0,7.0,60.0,2.0,0.2777777777777778,18,39,0.3076923076923077
1992-09-13__Melbourne Cricket Ground__Geelong Cats__West Coast Eagles,1992,SF,1992-09-13,Melbourne Cricket Ground,71745.0,West Coast Eagles,Geelong Cats,133,95,38,Home Win,0.6666666666666666,0.8,0.8,90.6,77.4,2.0,7.0,66.0,2.0,0.8181818181818182,11,14,0.35714285714285715,0.6666666666666666,0.8,0.7,126.2,94.0,2.0,7.0,68.0,1.0,0.25,8,31,0.6774193548387096
1992-09-19__Melbourne Cricket Ground__Geelong Cats__Western Bulldogs,1992,PF,1992-09-19,Melbourne Cricket Ground,71841.0,Geelong Cats,Western Bulldogs,149,85,64,Home Win,0.6666666666666666,0.6,0.6,121.2,107.0,0.0,6.0,68.0,1.0,0.6111111111111112,18,32,0.65625,0.6666666666666666,0.6,0.7,93.6,99.0,1.0,7.0,68.0,1.0,0.3333333333333333,12,25,0.44
1993-03-26__Melbourne Cricket Ground__Collingwood Magpies__Western Bulldogs,1993,1,1993-03-26,Melbourne Cricket Ground,58997.0,Western Bulldogs,Collingwood Magpies,95,115,-20,Away Win,0.3333333333333333,0.6,0.6,99.8,101.6,0.0,188.0,0.0,1.0,0.4,15,26,0.4230769230769231,0.6666666666666666,0.6,0.7,86.6,86.6,0.0,202.0,0.0,1.0,0.6111111111111112,18,39,0.5897435897435898
1993-03-27__GMHBA Stadium__Geelong Cats__St Kilda Saints,1993,1,1993-03-27,GMHBA Stadium,24337.0,Geelong Cats,St Kilda Saints,136,112,24,Home Win,0.3333333333333333,0.6,0.6,122.2,101.2,0.0,182.0,0.0,1.0,0.8461538461538461,13,89,0.5955056179775281,0.6666666666666666,0.4,0.5,80.6,92.0,0.0,196.0,0.0,1.0,0.06666666666666667,15,9,0.2222222222222222
1993-03-27__Waverley Park__Hawthorn Hawks__Melbourne Demons,1993,1,1993-03-27,Waverley Park,25098.0,Hawthorn Hawks,Melbourne Demons,93,70,23,Home Win,0.6666666666666666,0.8,0.7,140.8,87.0,0.0,202.0,0.0,1.0,0.7368421052631579,19,77,0.7792207792207793,0.3333333333333333,0.4,0.5,103.0,104.2,0.0,210.0,0.0,1.0,0.2857142857142857,21,40,0.45
1993-03-27__Melbourne Cricket Ground__Brisbane Bears__North Melbourne Kangaroos,1993,1,1993-03-27,Melbourne Cricket Ground,8653.0,North Melbourne Kangaroos,Brisbane Bears,166,143,23,Home Win,0.3333333333333333,0.4,0.4,101.8,113.0,1.0,210.0,0.0,1.0,0.8333333333333334,6,92,0.5,0.3333333333333333,0.2,0.2,78.6,129.6,0.0,210.0,0.0,1.0,0.125,8,16,0.1875
1993-03-28__Domain Stadium__Essendon Bombers__West Coast Eagles,1993,1,1993-03-28,Domain Stadium,34361.0,West Coast Eagles,Essendon Bombers,123,110,13,Home Win,1.0,0.8,0.8,97.8,81.4,4.0,183.0,0.0,1.0,0.42857142857142855,7,41,0.7560975609756098,0.6666666666666666,0.4,0.6,89.2,114.8,0.0,211.0,0.0,1.0,0.6666666666666666,9,1,0.0
1993-03-28__Melbourne Cricket Ground__Adelaide Crows__Richmond Tigers,1993,1,1993-03-28,Melbourne Cricket Ground,18473.0,Richmond Tigers,Adelaide Crows,84,178,-94,Away Win,0.3333333333333333,0.2,0.2,89.2,133.0,1.0,212.0,0.0,1.0,0.0,2,103,0.3786407766990291,0.6666666666666666,0.8,0.6,123.4,74.4,0.0,211.0,0.0,1.0,1.0,2,3,0.6666666666666666
1993-04-02__Melbourne Cricket Ground__Brisbane Bears__Richmond Tigers,1993,2,1993-04-02,Melbourne Cricket Ground,14497.0,Richmond Tigers,Brisbane Bears,126,80,46,Home Win,0.3333333333333333,0.2,0.1,95.4,136.0,0.0,5.0,0.0,1.0,0.4444444444444444,9,104,0.375,0.3333333333333333,0.2,0.2,96.2,125.6,0.0,6.0,0.0,1.0,0.5555555555555556,9,17,0.17647058823529413
1993-04-03__Victoria Park__Collingwood Magpies__Geelong Cats,1993,2,1993-04-03,Victoria Park,24147.0,Collingwood Magpies,Geelong Cats,113,103,10,Home Win,0.6666666666666666,0.8,0.7,97.0,89.2,1.0,8.0,4.0,1.0,0.5625,16,74,0.7162162162162162,0.6666666666666666,0.6,0.6,127.4,110.8,1.0,7.0,4.0,1.0,0.4,15,8,0.5
1993-04-03__Princes Park__Melbourne Demons__Western Bulldogs,1993,2,1993-04-03,Princes Park,13076.0,Melbourne Demons,Western Bulldogs,95,103,-8,Away Win,0.0,0.2,0.4,95.2,102.8,0.0,7.0,0.0,4.0,0.5882352941176471,17,15,0.4666666666666667,0.3333333333333333,0.4,0.5,108.2,120.0,0.0,8.0,0.0,4.0,0.4117647058823529,17,19,0.42105263157894735
1993-04-03__Waverley Park__North Melbourne Kangaroos__St Kilda Saints,1993,2,1993-04-03,Waverley Park,23554.0,St Kilda Saints,North Melbourne Kangaroos,132,125,7,Home Win,0.3333333333333333,0.4,0.5,85.6,94.8,0.0,7.0,0.0,4.0,0.3333333333333333,12,40,0.3,0.6666666666666666,0.6,0.4,114.0,111.2,2.0,7.0,4.0,1.0,0.36363636363636365,11,34,0.4411764705882353
1993-04-04__AAMI Stadium__Adelaide Crows__West Coast Eagles,1993,2,1993-04-04,AAMI Stadium,46258.0,Adelaide Crows,West Coast Eagles,101,86,15,Home Win,0.6666666666666666,0.8,0.7,126.4,80.6,1.0,7.0,4.0,1.0,0.0,3,22,0.6363636363636364,1.0,1.0,0.9,117.8,92.8,5.0,7.0,4.0,1.0,1.0,3,1,1.0
1993-04-04__Sydney Cricket Ground__Hawthorn Hawks__Sydney Swans,1993,2,1993-04-04,Sydney Cricket Ground,10144.0,Sydney Swans,Hawthorn Hawks,92,149,-57,Away Win,0.0,0.0,0.0,92.6,128.6,0.0,219.0,0.0,4.0,0.11764705882352941,17,107,0.4953271028037383,0.6666666666666666,0.8,0.7,116.2,89.8,1.0,8.0,4.0,1.0,0.8823529411764706,17,8,0.75
1993-04-10__Waverley Park__St Kilda Saints__Sydney Swans,1993,3,1993-04-10,Waverley Park,25351.0,St Kilda Saints,Sydney Swans,132,94,38,Home Win,0.3333333333333333,0.6,0.6,96.6,101.2,1.0,7.0,4.0,1.0,0.5,16,41,0.3170731707317073,0.0,0.0,0.0,85.0,130.6,0.0,6.0,0.0,4.0,0.5555555555555556,18,4,0.5
1993-04-10__Princes Park__Fitzroy Lions__Western Bulldogs,1993,3,1993-04-10,Princes Park,18265.0,Fitzroy Lions,Western Bulldogs,98,101,-3,Away Win,0.6666666666666666,0.4,0.3,98.2,113.2,1.0,14.0,4.0,1.0,0.2777777777777778,18,64,0.46875,0.3333333333333333,0.4,0.6,102.6,124.2,1.0,7.0,4.0,1.0,0.75,16,20,0.45
1993-04-11__The Gabba__Brisbane Bears__Melbourne Demons,1993,3,1993-04-11,The Gabba,12821.0,Brisbane Bears,Melbourne Demons,115,113,2,Home Win,0.0,0.2,0.2,96.8,128.8,0.0,9.0,0.0,3.0,0.1111111111111111,9,4,0.25,0.0,0.2,0.4,95.4,98.2,0.0,8.0,0.0,3.0,0.8,10,1,1.0
1993-04-11__Domain Stadium__Richmond Tigers__West Coast Eagles,1993,3,1993-04-11,Domain Stadium,31110.0,West Coast Eagles,Richmond Tigers,109,65,44,Home Win,0.6666666666666666,0.8,0.8,111.0,95.6,0.0,7.0,4.0,1.0,0.6666666666666666,9,42,0.7619047619047619,0.6666666666666666,0.4,0.2,103.8,131.2,1.0,9.0,4.0,1.0,0.2222222222222222,9,4,0.0
1993-04-12__Melbourne Cricket Ground__Collingwood Magpies__Essendon Bombers,1993,3,1993-04-12,Melbourne Cricket Ground,87638.0,Essendon Bombers,Collingwood Magpies,109,139,-30,Away Win,0.0,0.4,0.5,114.2,106.0,0.0,9.0,2.0,5.0,0.5789473684210527,19,45,0.6222222222222222,0.6666666666666666,0.8,0.7,100.0,91.4,2.0,9.0,8.0,1.0,0.4444444444444444,18,40,0.6
1993-04-16__AAMI Stadium__Adelaide Crows__Fitzroy Lions,1993,4,1993-04-16,AAMI Stadium,45671.0,Adelaide Crows,Fitzroy Lions,103,102,1,Home Win,0.6666666666666666,0.8,0.7,124.6,82.4,2.0,12.0,8.0,1.0,0.6666666666666666,3,23,0.6521739130434783,0.3333333333333333,0.4,0.2,104.2,109.4,0.0,6.0,4.0,2.0,0.3333333333333333,3,2,0.0
1993-04-17__Waverley Park__Geelong Cats__Hawthorn Hawks,1993,4,1993-04-17,Waverley Park,31492.0,Hawthorn Hawks,Geelong Cats,79,125,-46,Away Win,0.6666666666666666,0.6,0.7,117.6,100.8,0.0,5.0,8.0,2.0,0.8333333333333334,12,78,0.782051282051282,0.3333333333333333,0.4,0.5,111.4,106.2,0.0,5.0,4.0,5.0,0.15789473684210525,19,36,0.4444444444444444
1993-04-17__Victoria Park__Collingwood Magpies__St Kilda Saints,1993,4,1993-04-17,Victoria Park,28350.0,Collingwood Magpies,St Kilda Saints,104,126,-22,Away Win,1.0,0.8,0.7,107.4,96.0,3.0,5.0,12.0,1.0,0.8823529411764706,17,75,0.72,0.6666666666666666,0.6,0.6,111.4,111.4,2.0,7.0,8.0,2.0,0.2,15,8,0.125
1993-04-23__Melbourne Cricket Ground__North Melbourne Kangaroos__Richmond Tigers,1993,5,1993-04-23,Melbourne Cricket Ground,35113.0,Richmond Tigers,North Melbourne Kangaroos,122,159,-37,Away Win,0.3333333333333333,0.4,0.2,99.6,119.0,0.0,12.0,4.0,2.0,0.29411764705882354,17,105,0.38095238095238093,0.6666666666666666,0.8,0.5,131.4,110.8,2.0,6.0,12.0,1.0,0.6875,16,94,0.5106382978723404
1993-04-24__Western Oval__Essendon Bombers__Western Bulldogs,1993,5,1993-04-24,Western Oval,26923.0,Western Bulldogs,Essendon Bombers,127,81,46,Home Win,0.6666666666666666,0.6,0.6,100.6,109.4,2.0,14.0,8.0,1.0,0.35294117647058826,17,87,0.6436781609195402,0.3333333333333333,0.2,0.4,119.2,119.8,1.0,6.0,6.0,2.0,0.6666666666666666,18,7,0.7142857142857143
1993-04-24__Princes Park__Fitzroy Lions__Sydney Swans,1993,5,1993-04-24,Princes Park,10257.0,Fitzroy Lions,Sydney Swans,167,74,93,Home Win,0.3333333333333333,0.4,0.2,109.4,108.8,0.0,8.0,4.0,3.0,0.4,15,65,0.46153846153846156,0.0,0.0,0.0,89.2,143.2,0.0,6.0,0.0,4.0,0.4375,16,18,0.2222222222222222
1993-04-25__The Gabba__Brisbane Bears__Geelong Cats,1993,5,1993-04-25,The Gabba,12996.0,Brisbane Bears,Geelong Cats,126,127,-1,Away Win,0.3333333333333333,0.2,0.3,91.6,126.8,0.0,7.0,4.0,5.0,0.2,10,5,0.4,0.3333333333333333,0.4,0.5,106.6,105.0,1.0,8.0,8.0,3.0,0.7777777777777778,9,1,1.0
1993-04-25__Melbourne Cricket Ground__Adelaide Crows__Melbourne Demons,1993,5,1993-04-25,Melbourne Cricket Ground,17011.0,Melbourne Demons,Adelaide Crows,77,68,9,Home Win,0.0,0.0,0.3,101.4,117.6,0.0,8.0,0.0,6.0,0.3333333333333333,3,110,0.5181818181818182,1.0,0.8,0.8,126.6,87.4,3.0,9.0,12.0,1.0,0.5,2,4,0.75
1993-04-25__Waverley Park__Carlton Blues__St Kilda Saints,1993,5,1993-04-25,Waverley Park,51211.0,St Kilda Saints,Carlton Blues,78,123,-45,Away Win,1.0,0.6,0.6,118.4,115.6,3.0,8.0,12.0,1.0,0.125,16,42,0.3333333333333333,0.3333333333333333,0.2,0.6,105.8,116.4,1.0,13.0,6.0,4.0,0.7857142857142857,14,56,0.48214285714285715
1993-04-30__Melbourne Cricket Ground__Melbourne Demons__Richmond Tigers,1993,6,1993-04-30,Melbourne Cricket Ground,33933.0,Melbourne Demons,Richmond Tigers,153,60,93,Home Win,0.3333333333333333,0.2,0.3,90.8,101.4,1.0,5.0,4.0,3.0,0.5882352941176471,17,111,0.5225225225225225,0.3333333333333333,0.4,0.2,104.4,124.2,0.0,7.0,4.0,3.0,0.3888888888888889,18,106,0.37735849056603776
1993-04-30__AAMI Stadium__Adelaide Crows__Hawthorn Hawks,1993,6,1993-04-30,AAMI Stadium,46689.0,Adelaide Crows,Hawthorn Hawks,88,105,-17,Away Win,0.6666666666666666,0.6,0.8,106.4,87.2,0.0,5.0,12.0,1.0,1.0,1,24,0.6666666666666666,0.3333333333333333,0.4,0.6,103.6,99.8,0.0,13.0,8.0,2.0,0.3333333333333333,3,1,0.0
1993-05-01__Melbourne Cricket Ground__Essendon Bombers__Geelong Cats,1993,6,1993-05-01,Melbourne Cricket Ground,46588.0,Essendon Bombers,Geelong Cats,156,132,24,Home Win,0.3333333333333333,0.2,0.3,122.6,123.2,0.0,7.0,6.0,3.0,0.5,14,46,0.6086956521739131,0.6666666666666666,0.6,0.6,115.0,107.6,2.0,6.0,12.0,2.0,0.5,18,34,0.6470588235294118
1993-05-02__Melbourne Cricket Ground__Carlton Blues__Collingwood Magpies,1993,6,1993-05-02,Melbourne Cricket Ground,86196.0,Carlton Blues,Collingwood Magpies,101,137,-36,Away Win,0.6666666666666666,0.4,0.6,113.2,111.6,2.0,7.0,10.0,4.0,0.6,20,31,0.5161290322580645,0.6666666666666666,0.6,0.6,110.8,104.8,0.0,15.0,12.0,1.0,0.375,16,41,0.6097560975609756
1993-05-02__Domain Stadium__West Coast Eagles__Western Bulldogs,1993,6,1993-05-02,Domain Stadium,32579.0,West Coast Eagles,Western Bulldogs,125,84,41,Home Win,0.6666666666666666,0.8,0.8,105.8,81.4,2.0,14.0,12.0,1.0,0.8,10,44,0.7727272727272727,1.0,0.6,0.6,102.2,107.6,3.0,8.0,12.0,1.0,0.25,8,1,0.0
1993-05-08__Western Oval__North Melbourne Kangaroos__Western Bulldogs,1993,7,1993-05-08,Western Oval,20942.0,Western Bulldogs,North Melbourne Kangaroos,110,141,-31,Away Win,0.6666666666666666,0.6,0.6,102.0,102.8,0.0,6.0,12.0,3.0,0.5294117647058824,17,88,0.6477272727272727,1.0,0.8,0.7,149.8,108.4,4.0,7.0,20.0,1.0,0.42105263157894735,19,4,0.75
1993-05-08__Waverley Park__Brisbane Bears__Hawthorn Hawks,1993,7,1993-05-08,Waverley Park,14375.0,Hawthorn Hawks,Brisbane Bears,113,70,43,Home Win,0.3333333333333333,0.6,0.7,107.2,97.4,1.0,8.0,12.0,3.0,0.8571428571428571,7,79,0.7721518987341772,0.3333333333333333,0.4,0.3,95.4,109.4,1.0,6.0,8.0,7.0,0.125,8,4,0.25
1993-05-08__Victoria Park__Adelaide Crows__Collingwood Magpies,1993,7,1993-05-08,Victoria Park,25854.0,Collingwood Magpies,Adelaide Crows,101,76,25,Home Win,0.6666666666666666,0.8,0.7,121.6,106.8,1.0,6.0,16.0,2.0,1.0,2,76,0.7105263157894737,0.3333333333333333,0.6,0.7,107.6,90.8,0.0,8.0,12.0,3.0,0.0,3,2,0.0
1993-05-08__Princes Park__Fitzroy Lions__Melbourne Demons,1993,7,1993-05-08,Princes Park,13498.0,Fitzroy Lions,Melbourne Demons,79,78,1,Home Win,0.3333333333333333,0.4,0.3,113.6,100.0,0.0,6.0,8.0,7.0,0.35294117647058826,17,66,0.4696969696969697,0.6666666666666666,0.4,0.3,107.4,94.8,2.0,8.0,8.0,7.0,0.6666666666666666,15,16,0.4375
1993-05-08__Melbourne Cricket Ground__Richmond Tigers__St Kilda Saints,1993,7,1993-05-08,Melbourne Cricket Ground,29296.0,Richmond Tigers,St Kilda Saints,136,104,32,Home Win,0.0,0.2,0.2,91.4,135.8,0.0,8.0,4.0,10.0,0.375,16,107,0.37383177570093457,0.6666666666666666,0.6,0.5,116.0,116.4,0.0,13.0,12.0,3.0,0.6,15,21,0.3333333333333333
1993-05-09__GMHBA Stadium__Geelong Cats__West Coast Eagles,1993,7,1993-05-09,GMHBA Stadium,23697.0,Geelong Cats,West Coast Eagles,105,113,-8,Away Win,0.6666666666666666,0.4,0.5,114.2,116.4,0.0,8.0,12.0,2.0,0.2222222222222222,9,91,0.5934065934065934,1.0,0.8,0.8,108.2,81.2,3.0,7.0,16.0,1.0,0.8461538461538461,13,5,0.6
1993-05-09__Sydney Cricket Ground__Carlton Blues__Sydney Swans,1993,7,1993-05-09,Sydney Cricket Ground,9214.0,Sydney Swans,Carlton Blues,95,139,-44,Away Win,0.0,0.0,0.0,92.0,171.6,0.0,8.0,0.0,4.0,0.35714285714285715,14,109,0.48623853211009177,0.6666666666666666,0.4,0.5,116.0,115.0,0.0,7.0,10.0,3.0,0.7058823529411765,17,10,0.7
1993-05-14__WACA__Fitzroy Lions__West Coast Eagles,1993,8,1993-05-14,WACA,28506.0,West Coast Eagles,Fitzroy Lions,58,76,-18,Away Win,1.0,0.8,0.9,106.2,80.2,4.0,5.0,20.0,1.0,0.5,8,26,0.8076923076923077,0.6666666666666666,0.4,0.4,105.8,93.2,1.0,6.0,12.0,2.0,0.625,8,3,0.3333333333333333
1993-05-15__Princes Park__Carlton Blues__Western Bulldogs,1993,8,1993-05-15,Princes Park,24133.0,Carlton Blues,Western Bulldogs,78,106,-28,Away Win,0.6666666666666666,0.6,0.5,121.4,110.4,1.0,6.0,14.0,3.0,0.4444444444444444,18,90,0.6888888888888889,0.3333333333333333,0.6,0.5,105.0,108.0,0.0,7.0,12.0,4.0,0.4375,16,21,0.47619047619047616
1993-05-16__GMHBA Stadium__Geelong Cats__Richmond Tigers,1993,8,1993-05-16,GMHBA Stadium,25224.0,Geelong Cats,Richmond Tigers,128,78,50,Home Win,0.3333333333333333,0.4,0.4,114.6,116.4,0.0,7.0,12.0,2.0,0.8125,16,92,0.5869565217391305,0.3333333333333333,0.4,0.3,101.8,121.0,1.0,8.0,8.0,4.0,0.07142857142857142,14,7,0.14285714285714285
1993-05-16__The Gabba__Brisbane Bears__Sydney Swans,1993,8,1993-05-16,The Gabba,8916.0,Brisbane Bears,Sydney Swans,219,57,162,Home Win,0.3333333333333333,0.4,0.3,93.4,106.8,0.0,8.0,8.0,4.0,0.5,8,6,0.3333333333333333,0.0,0.0,0.0,92.6,169.6,0.0,7.0,0.0,6.0,0.4444444444444444,9,0,
1993-05-22__Western Oval__St Kilda Saints__Western Bulldogs,1993,9,1993-05-22,Western Oval,17458.0,Western Bulldogs,St Kilda Saints,143,79,64,Home Win,0.3333333333333333,0.6,0.5,105.6,104.6,1.0,7.0,16.0,2.0,0.7777777777777778,18,89,0.6404494382022472,0.0,0.4,0.5,101.4,116.4,0.0,7.0,12.0,7.0,0.2631578947368421,19,7,0.14285714285714285
1993-05-22__Princes Park__Collingwood Magpies__Fitzroy Lions,1993,9,1993-05-22,Princes Park,24442.0,Fitzroy Lions,Collingwood Magpies,92,73,19,Home Win,0.6666666666666666,0.6,0.5,101.4,84.6,2.0,8.0,16.0,2.0,0.3888888888888889,18,67,0.47761194029850745,1.0,0.8,0.8,115.0,97.6,3.0,7.0,24.0,1.0,0.6470588235294118,17,11,0.18181818181818182
1993-05-22__Melbourne Cricket Ground__Adelaide Crows__Essendon Bombers,1993,9,1993-05-22,Melbourne Cricket Ground,34372.0,Essendon Bombers,Adelaide Crows,111,65,46,Home Win,0.6666666666666666,0.6,0.5,130.4,112.0,2.0,7.0,14.0,6.0,0.6666666666666666,3,47,0.6170212765957447,0.3333333333333333,0.4,0.6,91.6,101.2,1.0,6.0,16.0,2.0,0.0,2,5,0.6
1993-05-23__Sydney Cricket Ground__Geelong Cats__Sydney Swans,1993,9,1993-05-23,Sydney Cricket Ground,9594.0,Sydney Swans,Geelong Cats,104,129,-25,Away Win,0.0,0.0,0.0,85.2,187.0,0.0,7.0,0.0,4.0,0.3076923076923077,13,110,0.4818181818181818,0.3333333333333333,0.6,0.5,123.4,110.4,1.0,7.0,16.0,2.0,0.5333333333333333,15,9,0.5555555555555556
1993-05-23__Melbourne Cricket Ground__Melbourne Demons__West Coast Eagles,1993,9,1993-05-23,Melbourne Cricket Ground,22032.0,Melbourne Demons,West Coast Eagles,101,88,13,Home Win,0.6666666666666666,0.4,0.3,104.0,90.0,0.0,15.0,8.0,3.0,0.45454545454545453,11,112,0.5267857142857143,0.6666666666666666,0.8,0.8,100.6,75.2,0.0,9.0,20.0,1.0,0.6666666666666666,9,16,0.4375
1993-05-29__Melbourne Cricket Ground__Richmond Tigers__Sydney Swans,1993,10,1993-05-29,Melbourne Cricket Ground,17781.0,Richmond Tigers,Sydney Swans,122,93,29,Home Win,0.3333333333333333,0.2,0.3,103.4,135.0,0.0,7.0,8.0,9.0,0.5882352941176471,17,108,0.37962962962962965,0.0,0.0,0.0,87.0,176.6,0.0,6.0,0.0,10.0,0.4117647058823529,17,29,0.3448275862068966
1993-05-29__Victoria Park__Collingwood Magpies__North Melbourne Kangaroos,1993,10,1993-05-29,Victoria Park,29779.0,Collingwood Magpies,North Melbourne Kangaroos,43,126,-83,Away Win,0.6666666666666666,0.6,0.7,101.8,94.2,0.0,7.0,24.0,2.0,0.5625,16,78,0.717948717948718,0.6666666666666666,0.8,0.8,156.8,111.2,1.0,8.0,28.0,1.0,0.375,16,10,0.3
1993-05-29__Waverley Park__St Kilda Saints__West Coast Eagles,1993,10,1993-05-29,Waverley Park,19918.0,St Kilda Saints,West Coast Eagles,64,66,-2,Away Win,0.0,0.2,0.4,90.8,126.2,0.0,7.0,12.0,7.0,0.2857142857142857,7,44,0.3181818181818182,0.3333333333333333,0.6,0.7,96.4,82.4,0.0,6.0,20.0,3.0,0.5,8,14,0.5
1993-05-30__The Gabba__Adelaide Crows__Brisbane Bears,1993,10,1993-05-30,The Gabba,12395.0,Brisbane Bears,Adelaide Crows,85,122,-37,Away Win,0.6666666666666666,0.4,0.4,114.2,95.6,1.0,14.0,12.0,2.0,0.0,3,7,0.42857142857142855,0.3333333333333333,0.2,0.5,84.0,103.0,0.0,8.0,16.0,1.0,1.0,2,0,
1993-06-12__Melbourne Cricket Ground__Carlton Blues__Geelong Cats,1993,11,1993-06-12,Melbourne Cricket Ground,37119.0,Geelong Cats,Carlton Blues,89,118,-29,Away Win,0.6666666666666666,0.6,0.5,124.2,115.4,2.0,20.0,20.0,1.0,0.4166666666666667,12,35,0.6285714285714286,0.3333333333333333,0.4,0.4,108.4,109.2,1.0,14.0,18.0,3.0,0.5625,16,33,0.48484848484848486
1993-06-12__Princes Park__Fitzroy Lions__Richmond Tigers,1993,11,1993-06-12,Princes Park,11366.0,Fitzroy Lions,Richmond Tigers,56,82,-26,Away Win,0.6666666666666666,0.6,0.5,91.0,89.6,0.0,15.0,20.0,1.0,0.5625,16,68,0.4852941176470588,0.3333333333333333,0.4,0.4,103.4,121.8,1.0,14.0,12.0,4.0,0.5,18,17,0.29411764705882354
1993-06-13__Sydney Cricket Ground__Sydney Swans__West Coast Eagles,1993,11,1993-06-13,Sydney Cricket Ground,8794.0,Sydney Swans,West Coast Eagles,63,120,-57,Away Win,0.0,0.0,0.0,90.8,167.6,0.0,15.0,0.0,4.0,0.375,8,111,0.4774774774774775,0.3333333333333333,0.6,0.7,90.0,86.0,1.0,15.0,24.0,1.0,0.625,8,5,0.2
1993-06-13__AAMI Stadium__Adelaide Crows__Western Bulldogs,1993,11,1993-06-13,AAMI Stadium,44979.0,Adelaide Crows,Western Bulldogs,107,62,45,Home Win,0.6666666666666666,0.4,0.5,94.8,104.6,1.0,14.0,20.0,2.0,0.25,4,26,0.6538461538461539,0.6666666666666666,0.4,0.5,101.0,111.0,0.0,15.0,20.0,2.0,0.75,4,2,0.5
