property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,area_marla,area_raw
17103732,11306,https://www.zameen.com/Property/malir_cantonment_old_falcon_complex__afohs__sd_house_is_available_for_sale-17103732-11306-1.html,House,55000000,Cantt,Karachi,Sindh,24.957538,67.218252,4,14 Marla,For Sale,4,07-04-2019,Delta Estate & Builders,"Brigadier (R) Anis Ahmed, SI(M)",14.0,14 Marla
8436686,11088,https://www.zameen.com/Property/karachi_falcon_complex_faisal_falcon_complex_faisal_shaheed_e_millat_350_sq_yard_west_open_house_for_sale-8436686-11088-1.html,House,85000000,Falcon Complex Faisal,Karachi,Sindh,24.865828,67.088388,5,14 Marla,For Sale,4,06-05-2019,BEC Consultants,ARehman,14.0,14 Marla
16893776,6838,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_14_g1st_floor_house_is_available_for_sale-16893776-6838-1.html,House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,0,16 Marla,For Sale,6,06-27-2019,RealEstate Hub Direct,Unassigned,16.0,16 Marla
17235283,7209,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_a_single_story_house_is_available_for_sale-17235283-7209-1.html,House,26500000,North Nazimabad,Karachi,Sindh,24.932405,67.030249,0,8 Marla,For Sale,0,07-11-2019,Baig Associates,Ibrahim sheikh,8.0,8 Marla
16535192,1797,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_5_marla_band_new_owner_build_house_for_sale_in_bahria_town_lahore-16535192-1797-1.html,House,11500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,0,5 Marla,For Sale,0,06-11-2019,Fine Estate & Builders,Najaf Ali,5.0,5 Marla
12301998,1705,https://www.zameen.com/Property/bahria_town_bahria_enclave_bahria_5_marla_independent_house_sector_h_for_rent-12301998-1705-4.html,House,60000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,3,5 Marla,For Rent,3,10-07-2018,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17423390,1474,https://www.zameen.com/Property/lahore_bahria_orchard_the_best_house_available_for_living_purpose-17423390-1474-1.html,House,18300000,Bahria Orchard,Lahore,Punjab,31.317861,74.21814,4,1 Kanal,For Sale,4,07-23-2019,Athar Associates & Real Estate (Bahria Orchard),Zeeshan,20.0,1 Kanal
17235401,3069,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_abu_bakar_block_beautiful_house_available_for_rent-17235401-3069-4.html,House,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,3,8 Marla,For Rent,3,07-11-2019,Eiffel Estate,Rana Javed,8.0,8 Marla
17340119,9031,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_iqbal_villas_iqbal_villa_is_available_for_sale-17340119-9031-1.html,House,15000000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,6.1 Marla,For Sale,3,07-17-2019,RealEstate Hub Direct,Unassigned,6.1,6.1 Marla
10240353,1454,https://www.zameen.com/Property/dha_defence_dha_phase_3_2_kanal_house_for_sale_in_dha_phase_3-10240353-1454-1.html,House,100000000,DHA Defence,Lahore,Punjab,31.475378,74.373808,6,2 Kanal,For Sale,5,10-06-2018,Nazir Estate,Nazir Rehmat,40.0,2 Kanal
16831666,3532,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_jahanzeb_block_4_6_marla_brand_new_double_story_house_for_sale_allama_iqbal_town_multan_road_lahore-16831666-3532-1.html,House,13500000,Allama Iqbal Town,Lahore,Punjab,31.525215,74.290652,3,5 Marla,For Sale,3,07-02-2019,Abid Estate Agency,Abid Saleem,5.0,5 Marla
16689010,4506,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_here_is_a_good_opportunity_to_live_in_a_well_built_house-16689010-4506-1.html,House,9000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,5 Marla,For Sale,3,06-11-2019,Al Raqeeb Real Estate,Syed Shahid,5.0,5 Marla
17067148,232,https://www.zameen.com/Property/karachi_gulistan_e_jauhar_iqra_complex_black_17_vip_location_morber_floors_1st_floor_vip_location-17067148-232-4.html,Flat,18000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,3,5.6 Marla,For Rent,0,07-03-2019,ST Real Estate Management,M. Sumair Shahid,5.6,5.6 Marla
12879816,9012,https://www.zameen.com/Property/rawalpindi_rail_view_housing_society_newly_construct__house_for_sale-12879816-9012-1.html,House,5100000,Rail View Housing Society,Rawalpindi,Punjab,33.596886,73.119657,2,4 Marla,For Sale,2,11-06-2018,RealEstate Hub Direct,Unassigned,4.0,4 Marla
16172508,10169,https://www.zameen.com/Property/g_15_zarkon_heights_islamabad_g15_one_bed_luxury_apartment_on_easy_installments-16172508-10169-1.html,Flat,4000000,G-15,Islamabad,Islamabad Capital,33.637407,72.927834,1,2.3 Marla,For Sale,1,06-12-2019,Ettemad Enterprise,MIAN,2.3,2.3 Marla
17295067,12264,https://www.zameen.com/Property/islamabad_highway_wakeel_colony_double_storey_house_in_available_for_sale-17295067-12264-1.html,House,6000000,Islamabad Highway,Rawalpindi,Punjab,33.600268,73.129443,0,4.5 Marla,For Sale,0,07-15-2019,Malik Abdullah Real Estate,Malik Ibrar,4.5,4.5 Marla
17283574,173,https://www.zameen.com/Property/islamabad_i_10_here_is_a_good_opportunity_to_live_in_a_well_built_portion__-17283574-173-4.html,Lower Portion,30000,I-10,Islamabad,Islamabad Capital,33.648922,73.038969,2,5 Marla,For Rent,2,07-16-2019,Saif Property,Asad,5.0,5 Marla
17279678,174,https://www.zameen.com/Property/islamabad_i_8_i8_one_kanal_upper_portion_with_very_cheap_rent-17279678-174-4.html,House,75000,I-8,Islamabad,Islamabad Capital,33.668497,73.07416,4,1 Kanal,For Rent,4,07-14-2019,Margalla Estate Property Consultant,Afraz Satti,20.0,1 Kanal
17222748,9522,https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_2_bed_d_d_flat_for_rent_4th_floor_west_open_rabia_flower__on_main_abul_hassan_asphani_road-17222748-9522-4.html,Flat,15000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,2,3.1 Marla,For Rent,2,07-16-2019,Online Associates,Arshad khan,3.1,3.1 Marla
17301806,1797,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_designer_furnished_vip_brand_new_classic_house_for_sale-17301806-1797-1.html,House,12500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,5,5 Marla,For Sale,3,07-15-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
14996829,6691,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_7_flat_for_sale_second_floor_hassan_lodge_main_road_aisha_manzil_newly_renovated-14996829-6691-1.html,Flat,7200000,Federal B Area,Karachi,Sindh,24.926605,67.0677,2,4.4 Marla,For Sale,2,03-19-2019,RealEstate Hub Direct,Unassigned,4.4,4.4 Marla
17088742,11163,https://www.zameen.com/Property/rawalpindi_tulsa_road_double_storey_house_is_available_for_rent-17088742-11163-4.html,House,55000,Tulsa Road,Rawalpindi,Punjab,33.567664,73.052858,0,7 Marla,For Rent,4,07-03-2019,AL Rehman Property,Zahid Mehmood,7.0,7 Marla
17354542,478,https://www.zameen.com/Property/rawalpindi_adiala_road_house_is_available_for_sale_in_green_villas-17354542-478-1.html,House,5100000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,0,5 Marla,For Sale,2,07-18-2019,Adeel Real Estate & Builders,Adeel Shahzad Sheikh,5.0,5 Marla
16682305,1482,https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_bungalow_is_available_for_sale-16682305-1482-1.html,House,120000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,1 Kanal,For Sale,6,06-27-2019,Land Professional Associate,Chaudhry Munawar,20.0,1 Kanal
16059897,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-16059897-1483-1.html,House,95000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,5,1 Kanal,For Sale,5,06-21-2019,Apex International,Apex International,20.0,1 Kanal
16968822,1487,https://www.zameen.com/Property/lahore_divine_gardens_house_is_available_for_sale-16968822-1487-1.html,House,13500000,Divine Gardens,Lahore,Punjab,31.502385,74.414506,0,8 Marla,For Sale,3,06-28-2019,Hassan Estate Real Estate Consultants & Builders,Muhammad Abubakar,8.0,8 Marla
17279549,6691,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_7_new_6th_floor_flat_is_available_for_sale-17279549-6691-1.html,Flat,2500000,Federal B Area,Karachi,Sindh,24.926606,67.067707,0,2 Marla,For Sale,0,07-14-2019,Bismillah Estate,Syed Akber Shah,2.0,2 Marla
17101718,6837,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_13_flat_available_for_sale_in_gulistan_e_jauhar_block_13-17101718-6837-1.html,Flat,6000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.130733,3,5.8 Marla,For Sale,3,07-03-2019,Ahmed Enterprises,Muhammad Salar Abbasi,5.8,5.8 Marla
17051013,1800,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_dd_facing_park_10_marla_brand_new_house_dd_block_bahria_town-17051013-1800-1.html,House,20000000,Bahria Town,Lahore,Punjab,31.376393,74.167886,6,10 Marla,For Sale,5,07-02-2019,Mash Allah Estate & Builders,Azam Ali,10.0,10 Marla
11424892,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_corner_bungalow_available_for_sale_in_most_reasonable_price_in_dha_phase_6_500_sq_yards-11424892-1483-1.html,House,125000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,1 Kanal,For Sale,6,08-08-2018,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
15143974,4396,https://www.zameen.com/Property/dream_gardens_phase_1_dream_gardens_phase_1_block_c_5_marla__house_is_available_for_sale_in_block_c_dream_garden_phase_1-15143974-4396-1.html,House,10000000,Defence Road,Lahore,Punjab,31.3944,74.212174,3,5 Marla,For Sale,3,06-04-2019,Feroze Associate,Sheikh Faizan  Noum,5.0,5 Marla
12085564,180,https://www.zameen.com/Property/f_6_markaz_super_market_flat_for_sale_in_super_market_f6_markaz_islamabad-12085564-180-1.html,Flat,55000000,F-6,Islamabad,Islamabad Capital,33.729979,73.077064,2,4.4 Marla,For Sale,3,09-07-2018,RealEstate Hub Direct,Unassigned,4.4,4.4 Marla
17369878,1799,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_5_marla_full_house_for_rent_in_cc_block-17369878-1799-4.html,House,38000,Bahria Town,Lahore,Punjab,31.37414,74.18016,3,5 Marla,For Rent,3,07-19-2019,Ali Hajvery Associates,Allah Ditta,5.0,5 Marla
14992327,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_beautiful_house_stretcher_for_sale_in_bahria_town_phase_8-14992327-3048-1.html,House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393,6,1 Kanal,For Sale,6,03-06-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
16407518,426,https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_is_available_for_sale-16407518-426-1.html,House,4500000,Airport Housing Society,Rawalpindi,Punjab,33.590885,73.133533,4,3 Marla,For Sale,4,06-04-2019,RealEstate Hub Direct,Unassigned,3.0,3 Marla
17343187,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_flat_is_available_for_sale-17343187-9030-1.html,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,10 Marla,For Sale,3,07-17-2019,Memon Estate Linkers,"Muhamamd Osama, Muhammad Ahad",10.0,10 Marla
13151259,1797,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_brand_new_double_storey_house_for_sale_in_bahria_town_lahore-13151259-1797-1.html,House,13000000,Bahria Town,Lahore,Punjab,31.375514,74.172735,0,5 Marla,For Sale,3,04-04-2019,Building Solutions,Syed Asad,5.0,5 Marla
17388957,8312,https://www.zameen.com/Property/gulberg_gulberg_greens_2_bed_apartments_for_sale_gulberg_rabi_center-17388957-8312-1.html,Flat,1657000,Gulberg,Islamabad,Islamabad Capital,33.60983,73.170133,2,2 Kanal,For Sale,2,07-19-2019,Carbon8 Real Estate & Marketing,Shahzaib Kayani,40.0,2 Kanal
17009280,1705,https://www.zameen.com/Property/bahria_town_bahria_enclave_house_is_available_for_rent-17009280-1705-4.html,Penthouse,120000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,7,10 Marla,For Rent,0,06-30-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
12376907,1369,https://www.zameen.com/Property/lahore_islampura_islampura_krishan_nagar_2_75_marla_double_storey_house_for_sale-12376907-1369-1.html,House,5700000,Islampura,Lahore,Punjab,31.566287,74.298735,2,2.7 Marla,For Sale,3,10-06-2018,RealEstate Hub Direct,Unassigned,2.7,2.7 Marla
17255319,6702,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_18_ground_floor_portion_is_available_for_sale_federal_b_area_block_18-17255319-6702-1.html,Lower Portion,7000000,Federal B Area,Karachi,Sindh,24.945596,67.072513,0,4.8 Marla,For Sale,0,07-12-2019,Al Madina Estate Agency,Zeshan,4.8,4.8 Marla
14497540,8894,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_10_a_stunning_classic_house_is_available_for_sale-14497540-8894-1.html,House,32500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.911726,67.098014,5,7.2 Marla,For Sale,5,05-06-2019,Khawar Estate,Khawar Hanif,7.2,7.2 Marla
16898087,11308,https://www.zameen.com/Property/f_10_silver_oaks_apartments_flat_is_available_for_rent-16898087-11308-4.html,Flat,65000,F-10,Islamabad,Islamabad Capital,33.691065,73.016382,0,2.6 Marla,For Rent,0,06-27-2019,Potohar Builder,Rana Ali,2.6,2.6 Marla
13388542,8484,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_flat_is_up_for_rent_in_badar_commercial_area_demand_is_sightly_negotiable-13388542-8484-4.html,Flat,40000,DHA Defence,Karachi,Sindh,24.798481,67.045716,2,4.4 Marla,For Rent,2,12-20-2018,RealEstate Hub Direct,Unassigned,4.4,4.4 Marla
15294932,3340,https://www.zameen.com/Property/g_13_g_13_4_4_marla_double_story_house_for_sale-15294932-3340-1.html,House,14500000,G-13,Islamabad,Islamabad Capital,33.649315,72.968395,5,4 Marla,For Sale,5,04-05-2019,Investments Empire,Adid Khan,4.0,4 Marla
15726692,3308,https://www.zameen.com/Property/f_7_f_7_2_house_available_for_rent_in_f7_furnished-15726692-3308-4.html,House,480000,F-7,Islamabad,Islamabad Capital,33.72334,73.051171,4,2 Kanal,For Rent,4,04-05-2019,The Modern Global Village Pvt Ltd,Moeez Waqar,40.0,2 Kanal
17336418,3442,https://www.zameen.com/Property/i_8_i_8_2_portion_is_available_for_rent-17336418-3442-4.html,Lower Portion,80000,I-8,Islamabad,Islamabad Capital,33.66764,73.065948,0,12.4 Marla,For Rent,0,07-17-2019,Property Time,Rana Umair,12.4,12.4 Marla
17462902,1103,https://www.zameen.com/Property/lahore_lake_city_1_kanal_brand_new_upper_portion_is_available_for_rent_in_lake_city_lahore-17462902-1103-4.html,Upper Portion,45000,Lake City,Lahore,Punjab,31.359647,74.253073,4,1 Kanal,For Rent,3,07-24-2019,Trophy Properties,Muddasir Hussain,20.0,1 Kanal
17257811,4432,https://www.zameen.com/Property/punjab_govt_employees_society_pgechs_phase_2_double_storey_house_is_available_for_sale-17257811-4432-1.html,House,22000000,Punjab Govt Employees Society,Lahore,Punjab,31.420167,74.285746,0,10 Marla,For Sale,5,07-12-2019,GreenMark Real Estate & Builders,Mr. Atif abbas,10.0,10 Marla
16834070,1482,https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_house_is_available_for_sale-16834070-1482-1.html,House,105000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,1 Kanal,For Sale,6,06-21-2019,Estate Managers,Ehtisham,20.0,1 Kanal
16945282,1040,https://www.zameen.com/Property/lahore_garhi_shahu_double_storey_house_is_available_for_sale_at_bibiayn_pak_daman-16945282-1040-1.html,House,5000000,Garhi Shahu,Lahore,Punjab,31.56625,74.344125,0,4 Marla,For Sale,4,06-27-2019,Al-Noor Real Estate & Builders,Ch. Noor Bahadur,4.0,4 Marla
12624526,329,https://www.zameen.com/Property/islamabad_e_11_one_bed_luxury_flat_for_sale-12624526-329-1.html,Flat,8000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,3.8 Marla,For Sale,1,10-07-2018,RealEstate Hub Direct,Unassigned,3.8,3.8 Marla
13531076,1807,https://www.zameen.com/Property/bahria_town_sector_e_bahria_homes_bahria_home_good_condition__for_sale_in_sec_e_bahria_town_lahore-13531076-1807-1.html,House,9500000,Bahria Town,Lahore,Punjab,31.355396,74.18556,3,6.2 Marla,For Sale,3,06-04-2019,Makkah Properties,Jahanzaib Nadeem,6.2,6.2 Marla
12450138,1140,https://www.zameen.com/Property/faisalabad_canal_road_6_marla_double_storey_house_for_sale_in_muhammad_khan_town_canal_rode_faisalabad-12450138-1140-1.html,House,9000000,Canal Road,Faisalabad,Punjab,31.431648,73.121885,5,6 Marla,For Sale,4,10-20-2018,RealEstate Hub Direct,Unassigned,6.0,6 Marla
17089320,10040,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_27_we_offer_ultra_luxury_precinct_27_and_around_200_sq_yards_covered_area_for_immediate_shiftingrenting-17089320-10040-1.html,House,8800000,Bahria Town Karachi,Karachi,Sindh,25.071948,67.338656,3,9.4 Marla,For Sale,3,07-03-2019,Alpha Properties,Shamir,9.4,9.4 Marla
16288712,9249,https://www.zameen.com/Property/paragon_city_paragon_city_orchard_1_block_here_is_a_good_opportunity_to_live_in_a_well_built_house-16288712-9249-1.html,House,22500000,Paragon City,Lahore,Punjab,31.537866,74.453144,4,10 Marla,For Sale,4,06-03-2019,Rana Mursleen Builder and Real Estate,Rana Mursleen Owner,10.0,10 Marla
8488316,9135,https://www.zameen.com/Property/karachi_fazaia_housing_scheme_bungalow_for_sale_on_easy_installment-8488316-9135-1.html,House,6642000,Fazaia Housing Scheme,Karachi,Sindh,25.075881668591,67.106037139893,3,5 Marla,For Sale,3,05-06-2019,AARCO Fazaia Authorized Dealer,Altamash Memon,5.0,5 Marla
17048508,9,https://www.zameen.com/Property/lahore_dha_defence_brand_new_10_marla_bungalow_most_beautifull_house_in_dha_lahore-17048508-9-1.html,House,38000000,DHA Defence,Lahore,Punjab,31.471864,74.391146,5,10 Marla,For Sale,4,07-01-2019,Lahore Grande Estate,M Shoaib,10.0,10 Marla
17235505,8260,https://www.zameen.com/Property/islamabad_faisal_town_f_18_flat_is_available_for_sale-17235505-8260-1.html,Flat,4400000,Faisal Town - F-18,Islamabad,Islamabad Capital,33.616692,72.858996,0,3.6 Marla,For Sale,1,07-11-2019,Madina Builders And Associates,Muhammad Liaqat,3.6,3.6 Marla
16649532,6844,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_20_great_opportunity_for_you_to_have_the_property_of_your_choice-16649532-6844-4.html,Flat,20000,Gulistan-e-Jauhar,Karachi,Sindh,24.907871,67.115263,3,6 Marla,For Rent,3,06-17-2019,Ali Real Estate,ALI Estate. Faizi,6.0,6 Marla
17125484,438,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_house_is_available_for_sale-17125484-438-1.html,House,9000000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.107144,0,5 Marla,For Sale,6,07-05-2019,Sagheer & Qadeer Associates,Syed Kashif,5.0,5 Marla
15178969,1630,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_block_w_grey_structure_for_sale_in_dha_phase_7-15178969-1630-1.html,House,24000000,DHA Defence,Lahore,Punjab,31.465055,74.478035,4,1 Kanal,For Sale,3,03-05-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
13108191,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_3_bed_upper_portion_for_rent-13108191-1483-4.html,Upper Portion,135000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,1 Kanal,For Rent,3,11-20-2018,Akhtar Associates,Akhtar Baloch,20.0,1 Kanal
13148134,1368,https://www.zameen.com/Property/lahore_badami_bagh_corner__old_house_for_sale-13148134-1368-1.html,Penthouse,6200000,Badami Bagh,Lahore,Punjab,31.603832,74.322481,2,6 Marla,For Sale,5,11-05-2018,RealEstate Hub Direct,Unassigned,6.0,6 Marla
15459594,12393,https://www.zameen.com/Property/karachi_korangi_road_apartment_is_available_for_rent_in_aman_tower-15459594-12393-4.html,Flat,24000,Korangi Road,Karachi,Sindh,24.844366,67.146878,2,4.2 Marla,For Rent,4,04-19-2019,RealEstate Hub Direct,Unassigned,4.2,4.2 Marla
17054547,478,https://www.zameen.com/Property/rawalpindi_adiala_road_single_story__house_for_rent__defence_road_adiala_road_-17054547-478-4.html,House,18000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,2,5 Marla,For Rent,2,07-02-2019,Al Makkah Property,Pervez Akhtar,5.0,5 Marla
